type_compte,anciennete_compte,age_client,statut_professionnel,revenus_mensuels,region,montant_transaction,type_transaction,categorie_marchand,pays_transaction,heure_transaction,jour_semaine,mode_paiement,nb_trans_24h,montant_total_24h,nb_pays_24h,distance_trans_precedente,temps_depuis_derniere_trans,montant_moyen_30j,ratio_montant_moyen,auth_3d_secure,ip_match_pays,appareil_connu,nb_tentatives_echouees,score_risque_marchand,is_fraud,annee_transaction,mois_transaction
2,38.62,61.97224659046898,2,1390.23,6,60.83,1,7,6,11,5,3,2.0,43.99,3,33.26,757.32,339.91,0.1789691923404655,1,1,1,0.0,3.0,0,2023,10
3,63.39,34.65034378757878,3,4340.18,3,76.9,3,1,6,16,0,3,2.0,140.21,2,8.94,451.98,1450.22,0.0530267062027633,1,1,1,1.0,2.0,0,2023,6
0,110.55,63.88168400708592,1,3272.64,6,48.22,1,2,0,17,6,0,0.0,0.0,2,16.58,761.1,1102.08,0.0437553990738509,1,1,1,0.0,4.0,0,2023,5
3,78.1,41.10597363264616,1,2644.92,8,42.3,3,1,6,18,5,0,4.0,100.39,1,9.81,706.4,752.54,0.056205504099141,1,1,1,0.0,2.0,0,2023,8
0,81.71,26.91280240573041,3,3927.41,3,111.07,0,0,9,9,3,3,1.0,5.8,1,7.81,1476.43,1069.09,0.1038888122520028,1,1,0,0.0,3.0,0,2023,7
0,50.1,18.0,3,3947.08,8,51.95,3,1,6,14,6,3,2.0,93.62,1,19.73,1486.94,882.16,0.058887988229513,0,1,0,1.0,3.0,0,2023,7
2,47.27,49.25485951304847,3,2857.33,11,43.51,0,3,0,20,1,1,2.0,256.98,2,17.3,313.94,795.53,0.0546987028658119,1,1,0,0.0,1.0,0,2023,2
0,38.29,46.11661406729317,4,370.1,11,2.49,0,6,6,14,6,1,30.0,33430.81,4,2898.98,117.53,481.37,0.0051713614258054,0,1,1,1.0,7.0,1,2023,8
0,70.6,47.03499242270836,1,6156.67,3,105.52,1,1,9,14,3,2,4.0,84.87,1,17.3,426.32,884.98,0.0445351924761818,1,1,1,0.0,4.0,0,2023,12
3,174.95,75.70170227439428,1,2211.53,11,166.12,0,3,6,15,6,0,3.0,448.67,1,19.07,681.13,453.87,0.3659985705478852,1,0,1,0.0,1.0,0,2023,8
3,39.46,46.103042828294846,3,3365.08,9,86.72,1,5,6,12,6,4,5.0,189.07,1,12.36,916.45,648.67,0.1336884814455811,1,1,1,0.0,7.0,0,2023,12
0,17.92,51.63728989862104,3,5679.44,0,93.46,1,1,0,10,5,0,2.0,297.53,2,18.99,698.57,971.98,0.0961567226408359,0,1,1,0.0,3.0,0,2023,11
1,49.14,45.00457092525644,3,4273.94,7,59.7,0,0,6,22,2,4,2.0,111.12,1,34.84,789.35,1090.64,0.0547347367924822,0,1,1,0.0,3.0,0,2023,8
3,49.78,50.436434108318586,1,6597.52,3,47.81,2,1,6,19,0,1,1.0,43.75,1,16.13,1015.37,1133.23,0.0421850306839034,0,1,1,1.0,1.0,0,2023,5
0,59.63,19.27980187244298,2,3585.26,8,69.95,0,0,6,7,3,0,0.0,0.0,1,8.75,1201.78,928.7,0.0737105897444348,0,1,1,0.0,9.0,0,2023,2
0,7.02,28.476151769424952,5,249.38,4,3244.52,4,1,7,3,5,2,7.0,9815.48,4,86.11,268.36,283.35,11.450661474260391,0,0,0,4.0,4.0,1,2023,3
1,43.88,48.09332101138984,2,1361.45,7,76.64,2,1,6,17,1,4,3.0,65.08,1,15.85,884.01,406.35,0.1885981210571836,1,1,1,0.0,3.0,0,2023,8
0,38.68,61.77336278931975,3,3365.08,4,90.86,2,1,5,11,3,0,1.0,13.97,1,34.34,900.82,1611.16,0.0563930510143537,1,1,1,0.0,2.0,0,2023,1
2,23.98,29.496384006515445,5,495.65,8,1810.33,3,1,6,22,2,2,16.0,31831.12,2,95.04,116.63,434.25,4.168844529893828,1,1,0,2.0,7.0,1,2023,5
3,48.52,28.069674901812355,0,2341.87,0,151.2,1,0,6,14,2,3,0.0,0.0,1,28.85,987.19,787.11,0.1920959874429982,1,1,1,0.0,3.0,0,2023,8
0,42.34,18.0,3,4604.69,5,78.33,1,7,6,19,6,3,1.0,31.17,1,19.97,456.27,1042.91,0.0751101642352645,1,1,1,0.0,5.0,0,2023,11
1,60.86,59.593197593062776,1,3472.08,9,119.34,0,1,6,8,4,1,1.0,121.49,1,19.3,673.99,547.59,0.2179327868761703,1,1,1,0.0,1.0,0,2023,1
0,35.36,26.79267427141719,1,11654.14,11,6.9,0,6,6,1,5,2,20.0,11273.62,5,105.99,102.94,884.98,0.0005606623216887,0,1,0,6.0,3.0,1,2023,4
2,43.03,47.90896702735892,3,2873.96,0,90.55,3,1,6,3,3,3,1.0,102.79,1,7.15,511.48,972.97,0.0930608787674743,1,1,1,2.0,3.0,0,2023,6
0,133.36,21.63742022483337,3,2983.36,0,49.9,2,1,6,23,2,0,2.0,254.6,1,17.19,743.56,992.65,0.0502679637555454,1,1,1,0.0,2.0,0,2023,2
0,76.67,62.87236903264216,3,7836.21,11,144.09,0,4,6,12,2,0,2.0,302.57,2,17.3,940.21,2682.0,0.0537260093636728,0,1,1,0.0,5.0,0,2023,1
0,69.89,69.75270157110764,5,995.52,8,92.14,1,0,5,10,6,0,1.0,51.42,3,8.0,419.95,326.82,0.2819344362582101,0,1,1,1.0,3.0,0,2023,8
0,16.47,55.33205706862555,2,3365.08,6,75.75,0,6,8,19,6,0,0.0,0.0,1,17.3,411.64,601.69,0.1259024255704448,1,1,1,0.0,4.0,0,2023,3
2,45.33,42.46563299918086,3,3430.55,7,140.36,2,1,6,20,2,2,4.0,71.88,1,17.3,1470.23,1122.38,0.1250522102243117,1,1,0,1.0,8.0,0,2023,1
0,32.57,57.46055327296112,2,2084.68,7,78.31,0,4,6,21,2,0,3.0,91.26,1,32.23,1437.88,884.98,0.1440341089176118,1,1,1,0.0,1.0,0,2023,12
0,102.62,37.43203043120211,3,4281.8,7,63.14,0,7,5,21,0,4,3.0,154.43,1,22.59,806.36,884.98,0.0949367976880167,1,1,0,1.0,3.0,0,2023,5
3,50.95,54.47055154945815,2,2194.91,4,62.83,0,6,1,12,2,2,2.0,352.66,2,12.13,1105.85,788.09,0.0797225526365052,1,1,1,0.0,1.0,0,2023,7
0,37.93,51.40921679630305,3,2784.84,9,114.71,2,1,6,10,2,4,0.0,0.0,1,24.33,739.56,945.28,0.1213499474218846,1,1,1,0.0,2.0,0,2023,11
3,47.82,31.42370784214274,3,5188.97,9,98.45,2,1,6,7,3,2,1.0,128.56,1,30.84,807.66,1422.6,0.0692017298294258,1,1,1,0.0,1.0,0,2023,1
0,114.92,48.14705134932835,0,3362.28,11,39.15,4,1,6,19,4,2,1.0,36.34,2,25.18,1294.13,872.86,0.0448571852123297,0,1,1,0.0,2.0,0,2023,10
3,74.59,62.92052318847992,3,2715.11,0,59.87,2,1,6,17,2,0,0.0,0.0,1,21.19,999.09,601.4,0.0995577484414502,0,1,1,0.0,2.0,0,2023,1
0,82.94,38.12697963794886,2,1278.78,2,83.43,0,7,6,9,5,4,4.0,74.69,1,25.75,569.89,439.07,0.1900218455186665,1,1,1,0.0,5.0,0,2023,6
0,39.99,44.64035435781335,3,3390.78,2,183.75,1,0,6,7,0,0,2.0,555.23,1,14.44,341.75,522.73,0.3515207155450727,1,1,0,0.0,5.0,0,2023,3
1,101.27,36.5367978066681,3,3969.3,7,112.47,4,1,0,10,1,4,2.0,171.89,1,25.39,402.26,884.98,0.1057177233100166,1,1,1,0.0,5.0,0,2023,12
0,93.6,30.50925004777295,3,2885.01,4,57.92,0,0,6,16,2,4,0.0,0.0,1,29.25,1867.99,618.53,0.0936368508739655,0,1,0,0.0,4.0,0,2023,5
3,34.56,22.5628784291566,0,3665.43,3,5000000.0,0,1,6,22,1,2,1.0,97.58,1,10.6,1159.79,692.46,0.1521249387076524,1,1,1,0.0,3.0,0,2023,6
3,80.57,37.41209606708024,3,3211.38,4,45.47,0,4,6,20,4,0,2.0,119.52,1,17.3,1590.17,787.99,0.0576999821163599,1,1,1,0.0,3.0,0,2023,7
0,91.33,41.63745610066742,3,5527.69,1,68.44,0,0,6,9,4,2,2.0,40.67,1,29.06,768.14,2143.91,0.0319208173268257,1,1,0,1.0,1.0,0,2023,5
0,61.14,24.919654532216875,3,2912.15,7,64.76,0,8,6,15,1,3,0.0,0.0,1,5.4,1110.73,884.98,0.0609353042126956,1,1,1,0.0,1.0,0,2023,10
0,96.6,59.44842703631334,3,3689.19,0,48.93,3,1,5,8,0,2,1.0,139.34,1,9.32,758.25,677.92,0.0721758577603259,1,1,1,0.0,3.0,0,2023,8
1,37.81,41.334788237107546,3,4251.2,9,31.05,1,8,6,12,6,1,4.0,305.48,1,34.2,898.72,1679.81,0.0184860299632997,1,1,1,1.0,6.0,0,2023,3
0,28.27,45.67727345266773,3,3015.74,8,52.05,1,8,9,22,4,2,4.0,499.44,1,19.82,435.89,727.26,0.0715653070979459,1,1,1,0.0,5.0,0,2023,11
2,60.95,31.224863779782524,0,3182.84,7,123.78,0,8,6,17,3,0,3.0,584.9,1,14.58,602.97,609.12,0.2032046789516631,0,1,1,1.0,5.0,0,2023,8
1,31.33,18.0,1,4390.56,11,99.51,0,3,6,14,2,2,2.0,37.98,2,32.21,1057.97,1619.79,0.0614318657794084,1,1,1,0.0,4.0,0,2023,8
2,119.88,50.17097989555154,2,1820.91,9,114.61,4,1,0,4,4,0,2.0,328.68,2,17.3,617.91,555.61,0.2062820129132858,1,1,1,0.0,2.0,0,2023,11
0,96.95,34.05591523668204,3,5746.86,3,44.82,2,1,6,19,6,2,1.0,93.99,2,30.39,900.37,1253.2,0.0357660064484496,0,1,0,0.0,3.0,0,2023,6
0,81.39,63.87650302491623,1,3721.35,11,156.32,3,1,7,18,3,2,1.0,36.27,1,24.28,716.79,1009.8,0.1548038692782442,0,1,1,0.0,6.0,0,2023,12
0,55.88,67.6338758341875,2,3042.33,8,82.55,2,1,7,8,3,0,2.0,54.62,1,25.82,998.55,1200.95,0.0687369245598396,1,1,1,1.0,5.0,0,2023,12
0,53.91,43.00387604433994,3,3060.75,4,138.67,2,1,6,12,5,4,2.0,67.27,1,3.16,945.21,859.96,0.1612546644758102,1,1,1,0.0,3.0,0,2023,7
2,86.52,47.1649412491112,3,4921.0,0,47.9,0,7,0,16,0,0,3.0,171.96,1,37.88,806.83,1896.14,0.0252602821259475,1,0,1,0.0,2.0,0,2023,4
2,71.22,18.0,3,5530.48,0,62.57,4,1,6,19,3,0,4.0,613.59,2,16.43,741.39,1017.02,0.061523547062572,1,1,1,0.0,4.0,0,2023,10
0,62.88,18.0,3,4908.34,3,138.84,2,1,6,4,4,4,1.0,99.41,1,17.3,922.89,1886.76,0.0735840770267579,1,1,1,0.0,2.0,0,2023,10
0,109.09,63.08939755725214,1,4931.45,8,119.29,1,6,6,22,5,0,3.0,28.05,1,24.14,587.85,1575.12,0.0757330261886719,1,1,1,0.0,1.0,0,2023,1
0,80.17,38.83361016004476,1,3365.08,1,40.77,0,7,6,13,4,0,2.0,163.95,1,26.82,1717.27,984.8,0.0413962762827026,0,1,1,0.0,1.0,0,2023,3
0,84.4,36.65130060353933,0,3365.08,4,181.66,0,4,6,13,0,4,0.0,0.0,1,25.81,1111.76,479.81,0.378611401839855,1,1,1,0.0,3.0,0,2023,12
0,68.39,58.215381222111965,3,3114.8,0,83.87,0,7,3,19,4,0,3.0,375.14,1,25.41,590.15,884.98,0.1499622517957494,0,1,1,0.0,6.0,0,2023,2
0,46.57,54.70724788708373,2,2221.49,0,125.1,4,1,6,17,5,2,0.0,0.0,1,10.84,1415.3,885.27,0.1413107421626862,1,1,1,0.0,7.0,0,2023,9
2,94.15,50.758470983756254,3,4470.4,11,59.18,4,1,6,14,1,0,1.0,87.89,1,21.14,1006.13,933.4,0.0633986381474034,1,1,1,0.0,4.0,0,2023,6
2,83.89,79.90008514481997,1,2479.79,0,90.33,1,4,6,7,6,4,2.0,162.96,1,3.28,2487.1,496.54,0.1819173961722929,0,1,1,0.0,6.0,0,2023,8
3,42.4,69.80014683725572,3,4115.58,0,179.8,1,0,6,9,5,1,1.0,71.43,1,42.23,621.04,884.98,0.1452932372571628,1,1,1,0.0,4.0,0,2023,5
3,66.14,28.90739808282979,1,2968.6,11,97.68,0,3,6,8,4,4,1.0,108.74,1,66.42,765.05,1179.01,0.0828530795311557,1,1,0,0.0,2.0,0,2023,10
2,37.36,57.65694615970224,2,3365.08,1,122.04,2,1,6,1,1,4,3.0,156.13,1,13.08,695.66,1471.05,0.0829593323972317,1,1,1,0.0,3.0,0,2023,2
0,72.67,46.823046658415485,3,4162.83,0,47.84,0,0,6,7,6,4,5.0,306.19,1,29.69,1054.09,685.39,0.0698056874376985,1,1,0,0.0,5.0,0,2023,1
0,74.09,40.58151804449169,1,4085.05,11,95.26,2,1,3,12,2,0,3.0,284.68,1,1.13,630.48,884.98,0.0927177918324027,1,1,1,0.0,4.0,0,2023,7
1,11.99,63.63914146533461,3,3970.77,8,97.23,0,0,6,8,3,4,2.0,211.05,1,17.3,554.97,658.08,0.1477487843782249,1,1,1,0.0,4.0,0,2023,11
3,166.57,54.26506813574575,2,3365.08,9,87.44,4,1,6,9,3,3,2.0,91.5,1,9.58,235.68,918.6,0.0951936025040526,0,1,0,2.0,1.0,0,2023,10
3,27.54,18.0,3,3964.07,11,1890.69,0,2,5,12,1,0,4.0,4406.71,1,26.44,225.78,3879.87,0.4873070638039072,0,0,0,0.0,7.0,1,2023,1
0,43.43,25.90677246491614,1,4600.51,2,119.75,4,1,6,7,3,4,0.0,0.0,1,8.47,1236.06,884.98,0.067979699216699,1,1,1,0.0,3.0,0,2023,2
0,84.83,57.40085918673672,1,2724.03,3,5000000.0,1,0,0,4,3,3,1.0,66.93,2,17.3,901.25,854.2,0.0495348411683636,1,1,1,0.0,3.0,0,2023,2
0,102.12,62.13922068484096,1,5257.22,2,129.26,1,8,6,17,4,4,3.0,116.13,2,14.32,1607.26,1625.14,0.0795386753325003,0,1,1,0.0,8.0,0,2023,3
0,62.41,47.62039776421095,3,3365.08,11,66.27,3,1,6,7,0,1,3.0,24.42,1,16.31,520.15,862.78,0.0768039536906272,1,1,0,0.0,3.0,0,2023,2
2,24.66,30.30630548313148,0,2627.53,10,143.53,1,8,6,10,4,0,3.0,280.21,1,36.92,730.24,908.44,0.1579990183003506,1,1,1,0.0,5.0,0,2023,2
3,23.74,45.8982505479119,2,2608.23,11,131.11,3,1,6,8,0,2,2.0,216.04,1,42.06,780.5,839.55,0.1561624770163037,1,1,1,0.0,3.0,0,2023,1
0,147.33,41.71773077719013,3,3134.25,0,61.35,4,1,6,22,0,2,2.0,51.33,1,17.3,370.25,1127.1,0.0544352742716374,0,1,1,0.0,1.0,0,2023,12
3,58.68,70.98309953408591,1,7326.7,6,205.17,3,1,6,22,0,0,1.0,51.26,1,19.47,1216.03,2378.91,0.0862462057368202,0,1,1,0.0,3.0,0,2023,11
1,64.48,18.0,0,3877.66,7,89.07,4,1,6,14,1,2,2.0,377.96,1,19.2,1556.36,957.47,0.093022208003901,1,1,1,0.0,2.0,0,2023,4
1,70.21,42.12372569500943,3,3144.91,0,78.2,0,6,6,19,1,0,0.0,0.0,1,11.74,709.43,483.03,0.1618946856955637,1,1,1,0.0,2.0,0,2023,4
1,59.17,45.47172366638365,1,5685.06,7,76.76,4,1,0,3,5,4,1.0,12.59,1,10.38,613.94,864.91,0.0887473079349339,0,1,1,1.0,1.0,0,2023,4
0,57.81,53.48523161301101,1,2541.68,7,132.5,1,6,6,11,4,0,2.0,111.93,2,22.92,897.69,687.33,0.1927813027167036,0,1,1,0.0,4.0,0,2023,11
2,44.37,56.79413036587829,3,3666.22,11,43.55,2,1,5,21,6,1,4.0,641.5,3,27.46,793.08,1119.57,0.0389014570131115,1,1,1,0.0,2.0,0,2023,5
3,124.44,55.819680414491216,1,6562.42,11,59.35,0,0,6,17,5,0,2.0,49.99,1,44.84,341.78,1774.41,0.0334487780676116,1,1,1,0.0,6.0,0,2023,8
0,16.62,70.50335873682388,0,3365.08,0,160.02,3,1,7,14,1,4,2.0,292.44,1,17.3,1610.46,1837.34,0.0870955962763605,0,1,1,0.0,3.0,0,2023,10
0,80.41,39.66727464959104,1,4978.13,9,69.01,0,8,6,21,0,2,5.0,403.02,2,38.7,565.61,1206.07,0.0572206907231404,0,1,1,0.0,4.0,0,2023,7
2,58.04,36.58527438808069,3,2914.14,7,183.44,4,1,6,19,2,0,1.0,23.09,3,6.31,606.0,502.69,0.3649136758637382,1,1,1,1.0,3.0,0,2023,1
0,119.82,30.26547083502203,3,4585.41,0,108.85,4,1,6,13,5,0,2.0,11.32,1,42.0,1420.07,1550.74,0.0701905157401894,1,1,0,0.0,2.0,0,2023,4
2,52.07,22.51834272497315,3,4214.86,0,43.0,2,1,5,10,6,0,2.0,132.4,1,0.46,803.45,1543.8,0.0278510004540865,1,1,1,0.0,3.0,0,2023,8
3,19.57,43.70567997432547,0,3721.72,0,110.42,2,1,6,10,1,0,1.0,6.21,2,44.71,594.49,744.09,0.1483921969451245,0,1,1,0.0,4.0,0,2023,9
1,39.16,50.16509391212311,2,1463.88,7,118.48,2,1,5,11,6,0,2.0,99.0,1,54.28,1598.75,884.98,0.3924876671660428,0,1,1,0.0,3.0,0,2023,12
2,84.88,26.85341512252958,2,3140.52,2,149.51,4,1,6,0,1,0,3.0,257.69,1,17.3,646.6,1141.55,0.1309680179818757,0,1,1,1.0,3.0,0,2023,9
0,38.73,45.45534303230874,2,3365.08,2,38.84,0,1,6,18,1,0,2.0,209.83,1,23.82,685.09,867.69,0.0447629509475573,0,1,1,0.0,3.0,0,2023,12
0,81.48,44.70019184956456,2,1817.22,0,74.84,0,0,6,18,6,0,3.0,195.65,3,27.14,1197.27,309.25,0.2420134251019998,1,1,1,0.0,2.0,0,2023,12
0,43.5,36.04131370177579,0,4136.01,0,130.08,3,1,6,11,3,0,3.0,241.77,1,19.51,563.35,1310.58,0.0992523221236292,1,1,1,1.0,2.0,0,2023,1
0,114.08,44.46767763174421,5,12881.6,4,136.8,0,2,6,4,1,4,1.0,86.71,1,17.44,1136.81,190.01,0.7199961385905693,1,1,1,0.0,1.0,0,2023,8
0,34.61,64.90094465569673,2,1745.1,0,187.28,3,1,6,21,4,0,4.0,408.69,1,47.78,1092.92,437.54,0.4280269547864123,1,1,0,0.0,3.0,0,2023,9
3,55.58,38.37772653440389,1,3490.34,1,88.86,2,1,6,2,2,2,2.0,290.66,1,3.9,1473.0,1308.95,0.0678895225212188,1,1,1,0.0,6.0,0,2023,4
2,34.48,22.430191024310208,0,3824.56,11,129.33,1,8,5,14,6,0,1.0,43.26,1,8.29,397.3,1298.86,0.0995719177288776,1,1,1,0.0,4.0,0,2023,1
0,78.2,62.68541400511728,3,3365.08,8,43.81,3,1,6,11,1,4,1.0,47.83,2,2.95,727.61,795.8,0.0550536036291261,1,0,1,0.0,1.0,0,2023,10
3,99.29,36.00923123736713,3,3289.51,7,41.75,4,1,3,4,5,4,2.0,204.88,1,12.41,826.67,971.22,0.0429913361020131,0,1,1,0.0,8.0,0,2023,12
0,45.41,76.49651914446238,3,3154.41,3,104.3,3,1,6,11,2,4,1.0,177.23,1,38.19,694.99,807.7,0.1291356651600167,1,1,0,0.0,3.0,0,2023,12
2,81.58,45.316637338629256,3,3721.84,5,100.77,3,1,6,9,0,4,0.0,0.0,1,16.96,1358.93,1202.2,0.083819627228878,1,1,1,0.0,4.0,0,2023,4
0,121.64,57.34316459285058,3,2735.62,11,71.03,1,1,5,13,0,0,4.0,187.36,1,8.48,688.59,747.08,0.0950753007070624,1,1,1,1.0,4.0,0,2023,11
0,99.93,38.57199075052592,1,4843.08,4,59.88,3,1,6,9,0,0,2.0,119.37,1,17.51,545.37,809.57,0.0739685029369567,1,1,1,0.0,5.0,0,2023,6
1,98.54,72.02423260188472,1,3365.08,0,182.69,1,0,6,21,3,4,5.0,349.23,2,14.3,417.5,1812.78,0.1007803661399766,1,1,1,1.0,9.0,0,2023,7
3,56.22,64.30917987895424,0,3827.5,5,113.2,2,1,6,12,0,1,2.0,169.48,1,25.52,809.9,734.03,0.1542146965999072,1,1,1,0.0,4.0,0,2023,7
0,26.08,44.329503213300754,1,3365.08,4,2733.08,1,8,4,14,3,2,18.0,18380.18,3,10832.35,96.45,884.98,0.2953055850653564,0,1,1,2.0,4.0,1,2023,2
1,47.83,44.07058706148485,3,3701.16,0,98.17,3,1,6,15,3,4,1.0,33.97,1,22.57,834.22,801.24,0.1225246952745702,1,1,1,0.0,3.0,0,2023,12
2,92.89,51.66818771496423,3,3937.38,9,94.73,2,1,6,15,2,3,1.0,3.28,1,15.36,1275.44,820.69,0.1154239027008572,1,1,1,1.0,1.0,0,2023,11
0,22.89,28.5921689689916,3,4464.14,0,143.29,3,1,7,9,2,3,2.0,184.05,1,28.03,1279.75,1769.67,0.0809687493400019,1,1,1,0.0,3.0,0,2023,3
0,74.96,32.22531211588951,1,5150.81,8,157.28,4,1,6,17,4,4,1.0,55.19,1,19.81,976.78,1936.83,0.0812052571870313,1,1,0,0.0,5.0,0,2023,4
2,93.28,39.70924701955168,1,5392.4,8,217.19,1,4,6,5,5,2,2.0,969.47,1,8.21,768.37,1813.54,0.1197598658257419,1,1,0,0.0,3.0,0,2023,9
3,35.89,28.428783071350875,3,3625.7,0,81.43,1,3,6,19,0,2,1.0,22.17,1,13.67,895.59,699.16,0.116468220727834,0,1,1,0.0,1.0,0,2023,5
0,37.84,40.1068105876028,2,1893.53,11,138.56,3,1,6,12,1,4,1.0,143.22,1,12.99,358.63,713.54,0.1941899238252259,1,1,1,0.0,5.0,0,2023,7
3,43.44,40.97060634955126,3,2429.88,9,41.92,3,1,6,9,5,4,4.0,332.34,1,19.59,853.72,714.76,0.0586524736044197,1,1,1,0.0,3.0,0,2023,9
2,41.89,33.7117888742365,3,3521.81,11,94.34,0,7,3,13,1,0,2.0,165.67,1,12.09,364.24,1047.07,0.0900990639353887,1,1,1,0.0,9.0,0,2023,9
0,51.42,61.14904655749719,2,1270.29,1,99.35,1,2,6,9,4,0,0.0,0.0,1,42.32,746.68,302.44,0.3284889884110675,1,1,1,0.0,2.0,0,2023,3
3,85.75,53.95745260799261,3,3365.08,6,53.76,0,8,9,14,2,0,1.0,26.84,1,17.89,933.44,567.6,0.0947114055485035,1,1,1,0.0,3.0,0,2023,4
2,62.71,34.48451866396339,2,2092.15,11,54.02,4,1,6,11,4,2,1.0,30.93,1,3.65,901.04,884.98,0.152467630383585,1,1,0,0.0,3.0,0,2023,12
0,130.55,51.17896528019208,3,4060.29,3,40.45,0,6,6,11,6,3,2.0,22.85,1,10.41,1287.73,1257.76,0.032160794932976,0,1,1,0.0,1.0,0,2023,8
2,77.71,18.0,3,4314.47,8,173.03,1,0,8,9,2,2,2.0,271.02,1,17.3,807.21,1284.3,0.1347254123769694,1,1,1,0.0,3.0,0,2023,5
0,60.87,51.29665844977323,3,4163.38,6,46.77,3,1,6,10,3,4,3.0,181.62,1,12.96,1312.22,924.04,0.050611797516977,1,1,1,0.0,2.0,0,2023,9
0,112.96,25.02439672411984,3,5022.59,2,52.64,3,1,6,0,1,4,1.0,119.45,1,23.24,1247.44,884.98,0.0302187909050484,1,1,1,0.0,7.0,0,2023,5
1,94.48,54.43642221158816,0,4309.69,0,40.96,2,1,6,21,4,0,3.0,283.18,1,42.77,1585.95,1155.32,0.0354570517017167,1,1,1,0.0,4.0,0,2023,9
3,68.42,44.8289357324401,5,624.46,3,294.19,4,1,6,16,6,2,1.0,49.01,1,26.48,1036.04,884.98,2.204411458721139,1,1,1,0.0,7.0,0,2023,7
2,28.23,84.57042256866504,2,3094.81,2,190.58,1,5,0,7,4,3,2.0,99.81,1,31.3,1064.93,562.66,0.3387188801925923,1,1,1,0.0,6.0,0,2023,5
1,49.97,200.0,3,3401.63,5,103.97,4,1,6,16,1,0,3.0,674.0,1,27.48,567.86,587.65,0.1769302806483144,1,1,1,0.0,2.0,0,2023,10
3,33.44,40.90639245267009,0,4535.77,0,119.87,4,1,6,13,0,2,4.0,148.92,1,17.3,553.03,1652.36,0.0725451433442685,0,1,1,0.0,4.0,0,2023,3
0,57.55,49.4816969800257,3,3404.03,7,55.74,2,1,6,21,4,0,1.0,67.57,1,25.78,978.32,848.56,0.0656912022568006,1,1,1,0.0,3.0,0,2023,10
0,43.62,34.294133393122145,5,1003.78,11,58.39,0,4,6,15,5,2,4.0,379.27,1,7.44,405.06,214.93,0.2716640764312319,1,1,1,0.0,6.0,0,2023,5
2,48.91,43.4066783997067,2,1661.97,4,88.59,0,1,7,6,0,2,1.0,31.05,1,10.12,761.25,652.77,0.1357181029963208,1,1,0,0.0,1.0,0,2023,7
2,104.99,29.62107231744298,1,5145.01,3,116.45,4,1,6,11,3,2,1.0,18.94,1,14.55,1042.83,889.07,0.1309776269451339,0,1,1,0.0,10.0,0,2023,5
2,111.07,26.569628344453356,0,2607.86,3,233.74,3,1,6,21,3,4,1.0,283.81,1,3.91,392.51,1019.09,0.2293588290376494,1,1,1,0.0,5.0,0,2023,3
0,111.55,41.62453315440976,2,2087.19,5,81.3,3,1,6,17,4,4,1.0,100.22,3,17.3,488.46,415.02,0.1959052107602237,0,1,1,0.0,4.0,0,2023,5
3,42.19,22.14832322439313,5,408.75,7,127.36,1,0,6,19,3,2,1.0,38.21,1,9.76,460.55,136.46,0.9332748072192704,1,1,1,0.0,4.0,0,2023,6
0,114.99,63.34014696626956,5,236.44,3,75.27,0,7,6,2,0,1,1.0,36.87,1,53.82,751.73,40.94,1.8385904710793248,1,1,1,0.0,4.0,0,2023,9
0,31.33,52.636108660285096,3,3371.11,3,70.33,4,1,6,23,2,0,3.0,137.43,1,23.85,600.61,876.96,0.0802016412435757,1,1,1,0.0,4.0,0,2023,3
2,100.27,24.72592983230799,2,2209.95,7,152.31,0,0,6,15,3,0,1.0,27.66,3,17.91,950.87,811.19,0.1877629785699787,1,1,1,0.0,3.0,0,2023,12
2,53.82,68.08062997131167,1,5901.08,0,135.69,1,8,6,11,1,2,3.0,117.51,1,8.61,884.18,884.98,0.060851381476737,1,1,1,0.0,3.0,0,2023,8
0,72.45,52.04732772038652,0,3365.08,0,171.22,0,6,6,4,6,4,3.0,297.55,1,13.72,944.86,109.69,1.5609958936704424,1,1,1,0.0,2.0,0,2023,6
1,36.29,68.65792707246584,5,637.77,1,39.72,4,1,9,3,0,0,1.0,85.68,1,5.94,816.48,137.02,0.2898468289892261,1,1,1,0.0,6.0,0,2023,5
0,82.21,33.88921460074144,0,5595.9,10,256.11,1,7,6,12,6,4,2.0,147.28,1,7.66,877.0,1969.98,0.1300043068614285,1,1,1,0.0,4.0,0,2023,4
2,86.54,47.1380930313661,3,5510.41,7,104.86,0,3,6,8,3,0,2.0,36.21,1,29.94,462.9,1553.36,0.0675082628815244,1,1,1,0.0,8.0,0,2023,5
0,37.11,39.84460700627484,3,3417.07,0,48.3,0,3,6,11,1,4,2.0,256.25,1,14.06,1022.55,1135.74,0.0425283254815897,0,1,1,0.0,6.0,0,2023,12
0,21.08,40.97554902711483,3,3365.08,0,58.99,1,8,6,8,4,2,2.0,481.03,2,44.16,346.55,1507.6,0.0391276091693512,1,1,1,0.0,1.0,0,2023,7
0,31.18,54.850096038031545,3,3365.08,8,28.07,0,0,6,17,2,2,1.0,88.42,2,23.06,875.21,1108.23,0.0253272905013925,1,1,1,0.0,3.0,0,2023,12
3,34.31,38.17948495994738,5,385.53,8,145.93,3,1,1,15,0,2,3.0,211.66,1,17.3,1174.33,138.68,1.0522657382583451,0,1,1,0.0,4.0,0,2023,6
